PCP,Well,Date,Time,THP,THT,Status,PLATFORM,StatusUPD
-1.276598424,B051S,8/21/2022,0,-110.1906771,-24.55869397,1,Samarang,1
-1.276598424,B051S,8/22/2022,0,-110.1906771,-24.55869397,1,Samarang,1
-1.276598424,B051S,8/23/2022,0,-110.1906771,-24.55869397,1,Samarang,1
-1.276598424,B051S,8/24/2022,0,-110.1906771,-24.55869397,1,Samarang,1
-1.276598424,B051S,8/25/2022,0,-110.1906771,-24.55869397,1,Samarang,1
-1.276598424,B051S,8/26/2022,0,-110.1906771,-24.55869397,1,Samarang,1
-1.276598424,B051S,8/27/2022,0,-110.1906771,-24.55869397,1,Samarang,1
-1.276598424,B051S,8/28/2022,0,-110.1906771,-24.55869397,1,Samarang,1
-1.276598424,B051S,8/29/2022,0,-110.1906771,-24.55869397,1,Samarang,1
-1.276598424,B051S,8/30/2022,0,-110.1906771,-24.55869397,1,Samarang,1
-1.310939671,B051S,8/31/2022,0,-110.1979027,-24.55869397,1,Samarang,1
-1.299597513,B051S,9/1/2022,0,-110.2098857,-24.55869397,1,Samarang,1
-1.299211089,B051S,9/2/2022,0,-110.18302,-24.55869397,1,Samarang,1
-1.311317595,B051S,9/3/2022,0,-110.1891848,-24.55869397,1,Samarang,1
-1.319184631,B051S,9/4/2022,0,-110.1989326,-24.55869397,1,Samarang,1
-1.323396775,B051S,9/5/2022,0,-110.1942454,-24.55869397,1,Samarang,1
-1.321005418,B051S,9/6/2022,0,-110.2017861,-24.55869397,1,Samarang,1
-1.313795004,B051S,9/7/2022,0,-110.1885973,-24.55869397,1,Samarang,1
-0.852668328,B051S,9/8/2022,0,-110.1845641,-24.55869397,1,Samarang,1
-1.280166299,B051S,9/9/2022,0,-110.2022235,-24.55869397,1,Samarang,1
-1.269076167,B051S,9/10/2022,0,-110.2145643,-24.55869397,1,Samarang,1
-1.307789858,B051S,9/11/2022,0,-110.1929528,-24.55869397,1,Samarang,1
-1.314388152,B051S,9/12/2022,0,-110.1910033,-24.55869397,1,Samarang,1
-1.305935236,B051S,9/13/2022,0,-110.1911898,-24.55869397,1,Samarang,1
-1.310024238,B051S,9/14/2022,0,-110.19501,-24.55869397,1,Samarang,1
-1.309200398,B051S,9/15/2022,0,-110.1952566,-24.55869397,1,Samarang,1
-1.310505064,B051S,9/16/2022,0,-110.196245,-24.55869397,1,Samarang,1
-1.246704093,B051S,9/17/2022,0,-110.1868699,-24.55869397,1,Samarang,1
-0.884702985,B051S,9/18/2022,0,-110.1907792,-24.55869397,1,Samarang,1
-0.857475006,B051S,9/19/2022,0,-110.1837134,-24.55869397,1,Samarang,1
-1.325256697,B051S,9/20/2022,0,-110.2090959,-24.55869397,1,Samarang,1
-1.308311233,B051S,9/21/2022,0,-110.1917697,-24.55869397,1,Samarang,1
-0.874583648,B051S,9/22/2022,0,-110.1924611,-24.55869397,1,Samarang,1
-0.869262219,B051S,9/23/2022,0,-110.1867811,-24.55869397,1,Samarang,1
-1.293684257,B051S,9/24/2022,0,-110.1880841,-24.55869397,1,Samarang,1
-0.852092156,B051S,9/25/2022,0,-110.1901759,-24.55869397,1,Samarang,1
-1.304168233,B051S,9/26/2022,0,-110.1999653,-24.55869397,1,Samarang,1
-1.315237388,B051S,9/27/2022,0,-110.198846,-24.55869397,1,Samarang,1
-0.883417193,B051S,9/28/2022,0,-110.1935718,-24.55869397,1,Samarang,1
-1.194208798,B051S,9/29/2022,0,-110.1929719,-24.55869397,1,Samarang,1
-0.873275704,B051S,9/30/2022,0,-110.1846768,-24.55869397,1,Samarang,1
-0.865521582,B051S,10/1/2022,0,-110.1863268,-24.55869397,1,Samarang,1
-0.871187609,B051S,10/2/2022,0,-110.1836849,-24.55869397,1,Samarang,1
-1.317154592,B051S,10/3/2022,0,-110.2022751,-24.55869397,1,Samarang,1
-1.279065434,B051S,10/4/2022,0,-110.2141804,-24.55869397,1,Samarang,1
-1.319488176,B051S,10/5/2022,0,-110.2050909,-24.55869397,1,Samarang,1
-1.278837766,B051S,10/6/2022,0,-110.2011387,-24.55869397,1,Samarang,1
-1.316982869,B051S,10/7/2022,0,-110.2014835,-24.55869397,1,Samarang,1
-1.270453454,B051S,10/8/2022,0,-110.2026193,-24.55869397,1,Samarang,1
-1.278125108,B051S,10/9/2022,0,-110.205234,-24.55869397,1,Samarang,1
-1.303116672,B051S,10/10/2022,0,-110.2043011,-24.55869397,1,Samarang,1
-1.306616109,B051S,10/11/2022,0,-110.1966872,-24.55869397,1,Samarang,1
-1.304546071,B051S,10/12/2022,0,-110.2035774,-24.55869397,1,Samarang,1
-1.180700284,B051S,10/13/2022,0,-110.1978353,-24.55869397,1,Samarang,1
-1.149128598,B051S,10/14/2022,0,-110.197181,-24.55869397,1,Samarang,1
-0.858187091,B051S,10/15/2022,0,-110.1973537,-24.55869397,1,Samarang,1
-0.867411702,B051S,10/16/2022,0,-110.1997693,-24.55869397,1,Samarang,1
-0.85815331,B051S,10/17/2022,0,-110.1950459,-24.55869397,1,Samarang,1
-1.312977443,B051S,10/18/2022,0,-110.2083443,-24.55869397,1,Samarang,1
-1.31060253,B051S,10/19/2022,0,-110.1982644,-24.55869397,1,Samarang,1
-0.854911624,B051S,10/20/2022,0,-110.1914216,-24.55869397,1,Samarang,1
-0.846588783,B051S,10/21/2022,0,-110.1926144,-24.55869397,1,Samarang,1
-0.870869071,B051S,10/22/2022,0,-110.194619,-24.55869397,1,Samarang,1
-1.300877658,B051S,10/23/2022,0,-110.2046671,-24.55869397,1,Samarang,1
-0.865250827,B051S,10/24/2022,0,-110.193635,-24.55869397,1,Samarang,1
-0.86148322,B051S,10/25/2022,0,-110.1953599,-24.55869397,1,Samarang,1
-1.318295806,B051S,10/26/2022,0,-110.2054899,-24.55869397,1,Samarang,1
-0.860952096,B051S,10/27/2022,0,-110.1916873,-24.55869397,1,Samarang,1
-0.861530782,B051S,10/28/2022,0,-110.1948573,-24.55869397,1,Samarang,1
-0.962067457,B051S,10/29/2022,0,-110.1969804,-24.55869397,1,Samarang,1
-0.851457155,B051S,10/30/2022,0,-110.1916438,-24.55869397,1,Samarang,1
-0.861800894,B051S,10/31/2022,0,-110.1945066,-24.55869397,1,Samarang,1
-1.303718887,B051S,11/1/2022,0,-110.2019462,-24.55869397,1,Samarang,1
-1.292939532,B051S,11/2/2022,0,-110.1992021,-24.55869397,1,Samarang,1
-0.859504582,B051S,11/3/2022,0,-110.189703,-24.55869397,1,Samarang,1
-0.873547991,B051S,11/4/2022,0,-110.1889535,-24.55869397,1,Samarang,1
-0.858605022,B051S,11/5/2022,0,-110.1947535,-24.55869397,1,Samarang,1
-1.315071406,B051S,11/6/2022,0,-110.2035974,-24.55869397,1,Samarang,1
-0.868978751,B051S,11/7/2022,0,-110.1941869,-24.55869397,1,Samarang,1
-0.869546565,B051S,11/8/2022,0,-110.1897214,-24.55869397,1,Samarang,1
-0.860778981,B051S,11/9/2022,0,-110.1872969,-24.55869397,1,Samarang,1
-0.867916155,B051S,11/10/2022,0,-110.1907655,-24.55869397,1,Samarang,1
-1.33380925,B051S,11/11/2022,0,-110.1945794,-24.55869397,1,Samarang,1
-1.282599791,B051S,11/12/2022,0,-110.2001041,-24.55869397,1,Samarang,1
-1.319311777,B051S,11/13/2022,0,-110.2066651,-24.55869397,1,Samarang,1
-0.855397945,B051S,11/14/2022,0,-110.1845377,-24.55869397,1,Samarang,1
-0.888992904,B051S,11/15/2022,0,-110.1942762,-24.55869397,1,Samarang,1
-1.312292032,B051S,11/16/2022,0,-110.1968223,-24.55869397,1,Samarang,1
-0.866079384,B051S,11/17/2022,0,-110.1881446,-24.55869397,1,Samarang,1
-0.879468301,B051S,11/18/2022,0,-110.1901097,-24.55869397,1,Samarang,1
-1.31351796,B051S,11/19/2022,0,-110.1958727,-24.55869397,1,Samarang,1
-0.843904315,B051S,11/20/2022,0,-110.1896326,-24.55869397,1,Samarang,1
-0.848569018,B051S,11/21/2022,0,-110.1909844,-24.55869397,1,Samarang,1
-0.874530322,B051S,11/22/2022,0,-110.1888505,-24.55869397,1,Samarang,1
-0.884800808,B051S,11/23/2022,0,-110.188345,-24.55869397,1,Samarang,1
-0.86556559,B051S,11/24/2022,0,-110.185613,-24.55869397,1,Samarang,1
-1.311607294,B051S,11/25/2022,0,-110.1961125,-24.55869397,1,Samarang,1
-1.268606032,B051S,11/26/2022,0,-110.1851213,-24.55869397,1,Samarang,1
-1.314401248,B051S,11/27/2022,0,-110.1880146,-24.55869397,1,Samarang,1
-1.309966828,B051S,11/28/2022,0,-110.1869268,-24.55869397,1,Samarang,1
-1.232019708,B051S,11/29/2022,0,-110.1875551,-24.55869397,1,Samarang,1
-1.302112387,B051S,11/30/2022,0,-110.1914063,-24.55869397,1,Samarang,1
-1.322904082,B051S,12/1/2022,0,-110.194577,-24.55869397,1,Samarang,1
-1.267666763,B051S,12/2/2022,0,-110.2084554,-24.55869397,1,Samarang,1
-1.158271295,B051S,12/3/2022,0,-110.1894016,-24.55869397,1,Samarang,1
-1.26522524,B051S,12/4/2022,0,-110.207534,-24.55869397,1,Samarang,1
-1.311767416,B051S,12/5/2022,0,-110.1895049,-24.55869397,1,Samarang,1
-1.304956592,B051S,12/6/2022,0,-110.1921638,-24.55869397,1,Samarang,1
-1.310000218,B051S,12/7/2022,0,-110.1909047,-24.55869397,1,Samarang,1
-1.3215144,B051S,12/8/2022,0,-110.196427,-24.55869397,1,Samarang,1
-1.303874114,B051S,12/9/2022,0,-110.1956222,-24.55869397,1,Samarang,1
-1.314998125,B051S,12/10/2022,0,-110.1951931,-24.55869397,1,Samarang,1
-1.300367346,B051S,12/11/2022,0,-110.1961167,-24.55869397,1,Samarang,1
-1.309801133,B051S,12/12/2022,0,-110.1960355,-24.55869397,1,Samarang,1
-1.311776275,B051S,12/13/2022,0,-110.2104961,-24.55869397,1,Samarang,1
-1.307142021,B051S,12/14/2022,0,-110.2000151,-24.55869397,1,Samarang,1
-1.310295947,B051S,12/15/2022,0,-110.1926872,-24.55869397,1,Samarang,1
-1.306865296,B051S,12/16/2022,0,-110.1955964,-24.55869397,1,Samarang,1
-1.284632332,B051S,12/17/2022,0,-110.2237176,-24.55869397,1,Samarang,1
-1.315134444,B051S,12/18/2022,0,-110.1901019,-24.55869397,1,Samarang,1
-1.324754845,B051S,12/19/2022,0,-110.1892899,-24.55869397,1,Samarang,1
-1.30779089,B051S,12/20/2022,0,-110.1888296,-24.55869397,1,Samarang,1
-1.303515986,B051S,12/21/2022,0,-110.1913764,-24.55869397,1,Samarang,1
-1.29539582,B051S,12/22/2022,0,-110.1937323,-24.55869397,1,Samarang,1
-1.290554568,B051S,12/23/2022,0,-110.1939303,-24.55869397,1,Samarang,1
-1.304545655,B051S,12/24/2022,0,-110.1957823,-24.55869397,1,Samarang,1
-1.310706807,B051S,12/25/2022,0,-110.2023843,-24.55869397,1,Samarang,1
-1.310428662,B051S,12/26/2022,0,-110.2111204,-24.55869397,1,Samarang,1
-1.315285382,B051S,12/27/2022,0,-110.199184,-24.55869397,1,Samarang,1
-1.296901678,B051S,12/28/2022,0,-110.1932115,-24.55869397,1,Samarang,1
-1.299232806,B051S,12/29/2022,0,-110.1963337,-24.55869397,1,Samarang,1
-1.299471578,B051S,12/30/2022,0,-110.1986309,-24.55869397,1,Samarang,1
-1.314616244,B051S,12/31/2022,0,-110.2009616,-24.55869397,1,Samarang,1
